"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
2020-10-02;1,02757091135;1,00675922276098;1,04859255771309
2020-10-03;1,05389289346568;1,03282658437986;1,07516892840774
2020-10-04;1,06442029091739;1,04331384083295;1,08573516798446
2020-10-05;1,07595432415237;1,05484591304863;1,09726894446052
2020-10-06;1,09071565522362;1,06960991362393;1,1120247365004
2020-10-07;1,13691096098319;1,11554236829328;1,15847946481623
2020-10-08;1,14761325315782;1,12638400023234;1,16903794944222
2020-10-09;1,18335126621961;1,16208900422333;1,20480360839864
2020-10-10;1,18916612139766;1,16820250745287;1,21031357857742
2020-10-11;1,15420683632359;1,13393677573707;1,17465397701581
2020-10-12;1,14796110480233;1,12811043845469;1,16798250030092
2020-10-13;1,15035237996015;1,130813797282;1,17005599652287
2020-10-14;1,1679537396545;1,14858242514405;1,18748479785819
2020-10-15;1,17077953584921;1,15170655620367;1,19000698014534
2020-10-16;1,21572235104402;1,1966222328785;1,23497160398973
2020-10-17;1,22459263411056;1,20579651002268;1,24353211147496
2020-10-18;1,19222842890365;1,17408475972929;1,21050928890898
2020-10-19;1,17684375906131;1,15920486218964;1,19461399939667
2020-10-20;1,17984763407773;1,16254006357941;1,19728131806457
2020-10-21;1,23424320194512;1,21687888106453;1,25172883374944
2020-10-22;1,30410789920084;1,28663205165573;1,32169999949436
2020-10-23;1,37376114271024;1,3562828683401;1,39134976886889
2020-10-24;1,40442915066593;1,387314513675;1,42164725728036
2020-10-25;1,37093441184146;1,35464063088554;1,38732425206171
2020-10-26;1,33754508748152;1,32205360374998;1,35312555773103
2020-10-27;1,37179220733417;1,35666422664819;1,38700290608788
2020-10-28;1,39520228592687;1,38048894557085;1,40999254073387
2020-10-29;1,41561023654609;1,40133882005953;1,42995295684217
2020-10-30;1,45415358451591;1,44025146624467;1,46812155363823
2020-10-31;1,45055233622726;1,43724225375958;1,46392291861723
2020-11-01;1,41275250241583;1,40018044817457;1,42537996987563
2020-11-02;1,3814154090798;1,3695052100123;1,39337646165261
2020-11-03;1,3651094216922;1,35373945245326;1,37652628253782
2020-11-04;1,35284954130772;1,34195599418968;1,36378651678908
2020-11-05;1,33400016417183;1,32357259425279;1,34446808412287
2020-11-06;1,3452955098562;1,33518570582893;1,35544291807553
2020-11-07;1,30788288448914;1,29825492054016;1,31754592648986
2020-11-08;1,275097616247;1,26590293705955;1,28432510743426
2020-11-09;1,22932086005254;1,22056703519899;1,23810553198282
2020-11-10;1,20982199302936;1,20137226881145;1,21830091959206
2020-11-11;1,21334989753553;1,20509082149422;1,22163678945523
2020-11-12;1,19486903005062;1,18685811765582;1,20290651525702
2020-11-13;1,17345439835076;1,16568590168233;1,18124833890612
2020-11-14;1,1355189194758;1,12802894529172;1,14303333566214
2020-11-15;1,08958916722738;1,08237925200242;1,0968226857443
2020-11-16;1,05660429556793;1,04960104122225;1,063630514828
2020-11-17;1,04142662608173;1,03454157476806;1,04833419693198
2020-11-18;1,02136485203787;1,01459268460008;1,02815923478645
2020-11-19;0,995180402628444;0,988525270692812;1,00185755377222
2020-11-20;1,00428766770569;0,997615255227785;1,01098201269982
2020-11-21;0,996136232268176;0,989495852415663;1,00279851255415
2020-11-22;0,951930861708886;0,945440431653015;0,95844318751801
2020-11-23;0,922884384690447;0,916480484546566;0,929310272857368
2020-11-24;0,892344672148732;0,886014137236755;0,898697431254266
2020-11-25;0,874061116829633;0,867740314179557;0,88040454038943
2020-11-26;0,871321355540889;0,86493487309237;0,87773100519415
2020-11-27;0,884873522385223;0,878347813505181;0,891423049658222
2020-11-28;0,898890596107042;0,892219800584518;0,905585893356002
2020-11-29;0,87444566619099;0,867778977821567;0,881137512753644
2020-11-30;0,841381153298764;0,834753966363177;0,848034181399895
2020-12-01;0,832371172944163;0,825676988675086;0,839092011095133
2020-12-02;0,818151603173759;0,811396144472078;0,824934680647733
2020-12-03;0,808766436856862;0,801916170540522;0,815645435196596
2020-12-04;0,819247397581425;0,812203975854766;0,826320807771981
2020-12-05;0,862951683141173;0,855562590084773;0,870372108346293
2020-12-06;0,854270775470582;0,846771356114911;0,861802801068628
2020-12-07;0,828053839907448;0,820535808465729;0,835605682157419
2020-12-08;0,808601070098103;0,80103328449612;0,816203944588343
2020-12-09;0,793167129718823;0,785518087347631;0,800852721228406
2020-12-10;0,806595366890625;0,798706156484051;0,814522812966914
2020-12-11;0,826186538255761;0,818013058616662;0,834400087717605
2020-12-12;0,869328609626612;0,860752820504568;0,877946320526648
2020-12-13;0,883767626765011;0,874949288807993;0,892629569625973
2020-12-14;0,885289638435614;0,876317263103651;0,894307081251054
2020-12-15;0,891112334961428;0,881979017373462;0,900292048833384
2020-12-16;0,883499392497933;0,874282610177658;0,892763834422601
2020-12-17;0,864963460032293;0,855723065079484;0,87425279178249
2020-12-18;0,870797063913174;0,861393527957018;0,88025094328565
2020-12-19;0,881745870135973;0,872141749041844;0,891401855619415
2020-12-20;0,875174257443218;0,865465430797692;0,88493648884674
2020-12-21;0,885078396706582;0,875172760651563;0,895039005228208
2020-12-22;0,911952315164625;0,901754743117381;0,922206430566407
2020-12-23;0,927491614675813;0,917077875240904;0,937963333474185
2020-12-24;0,91471179175435;0,904261682199274;0,925221107885969
2020-12-25;0,889622110107677;0,87921705233596;0,900087528639257
2020-12-26;0,865417033012477;0,855044786743281;0,875850946455192
2020-12-27;0,853149356748353;0,842717264584887;0,863644734391442
2020-12-28;0,857053131481572;0,846437536867985;0,867733964224878
2020-12-29;0,906197914464024;0,895101551894556;0,917361687643795
2020-12-30;0,96051991114415;0,948926674836787;0,972182562739358
2020-12-31;0,974654891125389;0,962857120327228;0,986523506841162
2021-01-01;0,989993230023472;0,978030371921933;1,00202780029055
2021-01-02;1,00768936475549;0,995580571842622;1,01987033745734
2021-01-03;1,00258067416362;0,990490117694119;1,01474356141219
2021-01-04;0,993995826146058;0,98195749251685;1,00610648824061
2021-01-05;0,998751906110816;0,986683900226389;1,01089225031472
2021-01-06;1,01018593274155;0,998046453576822;1,02239777873113
2021-01-07;1,03700753040916;1,02471106211053;1,04937632315323
2021-01-08;1,07690783098731;1,06440018401006;1,08948752669156
2021-01-09;1,06144431815001;1,04908773516686;1,07387224538622
2021-01-10;1,02158036987823;1,00953713966715;1,03369402150994
2021-01-11;0,965349454764408;0,953703684100397;0,977064920608607
2021-01-12;0,942591288632293;0,931098007785877;0,954154094874784
2021-01-13;0,935473205947045;0,923990462331878;0,947025878427179
2021-01-14;0,943459162860946;0,93186287157555;0,955126169738307
2021-01-15;0,952065863594649;0,94034063603645;0,963862735327668
2021-01-16;0,942133072217537;0,930396473091294;0,953942216484337
2021-01-17;0,903612709026766;0,892047703286996;0,915251169411301
2021-01-18;0,865127061413939;0,853720607178966;0,876608163089587
2021-01-19;0,867274957210006;0,85572262437888;0,878903674575227
2021-01-20;0,879795458301826;0,867995969492982;0,891673504549366
2021-01-21;0,874555775705546;0,862619231253407;0,886573204364945
2021-01-22;0,894747348877211;0,882496107650082;0,907081874423356
2021-01-23;0,913124243765176;0,900576132305789;0,925757968492674
2021-01-24;0,898974477896022;0,886373160321605;0,911663507359871
2021-01-25;0,884717746289309;0,872073818945873;0,897451414975548
2021-01-26;0,901727409620576;0,888807256089038;0,914739502488145
2021-01-27;0,920141391965785;0,90693080264418;0,933446178351636
2021-01-28;0,934002167716841;0,920545757923515;0,947554864795911
2021-01-29;0,958536832660866;0,944776847301539;0,972394919209084
2021-01-30;0,975706695357465;0,961723924957821;0,989788985452084
2021-01-31;0,959283111391551;0,945350967406976;0,973315756919889
2021-02-01;0,944350438861196;0,930469722157134;0,958332502871505
2021-02-02;0,949590806366827;0,935602630853431;0,963681338093323
2021-02-03;0,956797793703177;0,942678617582374;0,971020468010674
2021-02-04;0,95767313045417;0,94347097045827;0,971979916917561
2021-02-05;0,973366100598738;0,958974565052393;0,987863336989396
2021-02-06;0,994014268639963;0,979408504410347;1,00872663760317
2021-02-07;0,975911388742164;0,961401608819379;0,99052833776506
2021-02-08;0,960269610843051;0,945845858634677;0,974800998355068
2021-02-09;0,967014520283038;0,952495873659307;0,981641462118458
2021-02-10;0,986684851194812;0,971965501167005;1,00151328696281
2021-02-11;0,997537811890112;0,982694055489089;1,01249129675368
2021-02-12;1,01123717848793;0,996266884124919;1,02631756392095
2021-02-13;1,01426514569944;0,999269332658374;1,02937109462534
2021-02-14;1,00978530423682;0,99483564730045;1,02484490681836
2021-02-15;0,997890735651474;0,983047308381978;1,01284384740526
2021-02-16;1,0043376100749;0,989456243107168;1,01932851212036
2021-02-17;1,03836420572319;1,02323803051197;1,05359982738176
2021-02-18;1,05472691009396;1,03950930430194;1,07005356334519
2021-02-19;1,09913030261976;1,08365565254686;1,1147131408567
2021-02-20;1,12070919731072;1,10519362125059;1,13633142789756
2021-02-21;1,09757576254085;1,08237931434694;1,11287667946703
2021-02-22;1,09486660414206;1,0798579675217;1,10997738836397
2021-02-23;1,08781548870451;1,07301675250531;1,10271417388225
2021-02-24;1,10922749184391;1,09443513997591;1,12411776565803
2021-02-25;1,11928886089238;1,10458665261365;1,13408692218101
2021-02-26;1,15629175546418;1,14152183811822;1,17115529809503
2021-02-27;1,17519205933328;1,16050773513068;1,18996742585072
2021-02-28;1,13386773633438;1,11967980002846;1,14814376212834
2021-03-01;1,12066299976841;1,10678507138251;1,1346261977711
2021-03-02;1,11373984666785;1,10010587609326;1,12745662104114
2021-03-03;1,1156049503413;1,10213936401614;1,1291511658622
2021-03-04;1,09926127235708;1,08606280893536;1,11253834695477
2021-03-05;1,11760529700447;1,10445293219761;1,13083443439495
2021-03-06;1,13230397771602;1,11922140481328;1,14546151653143
2021-03-07;1,10634010010904;1,09357462856016;1,11917862200143
2021-03-08;1,09975079895708;1,0871837166732;1,11238909891103
2021-03-09;1,07458656574074;1,06230934201939;1,08693335138838
2021-03-10;1,08666632092292;1,07444405549211;1,09895675449959
2021-03-11;1,08737427248803;1,07526167118588;1,09955377695597
2021-03-12;1,09430424134136;1,08226575907507;1,10640838746265
2021-03-13;1,11144917415068;1,09943353527403;1,12352921274825
2021-03-14;1,07962356126071;1,06790794025079;1,09140221221881
2021-03-15;1,06743370806867;1,05590340394988;1,07902575956922
2021-03-16;1,06214711807536;1,05074677134558;1,07360812650226
2021-03-17;1,08259978895309;1,07117791095979;1,09408140219593
2021-03-18;1,07984518476432;1,06852773975375;1,0912214252351
2021-03-19;1,10455765847169;1,09320690883754;1,11596622104547
2021-03-20;1,10571450559525;1,09446659804946;1,11701912088992
2021-03-21;1,07993423590812;1,06893713901135;1,09098683408768
2021-03-22;1,07516314599131;1,06430158307237;1,08607908863844
2021-03-23;1,0746623502747;1,06390199414394;1,08547609994207
2021-03-24;1,06756183988893;1,05692780118406;1,07824837138802
2021-03-25;1,05616348095683;1,04567011717563;1,06670850885625
2021-03-26;1,0616513015465;1,05120517028011;1,07214836579101
2021-03-27;1,06668270459131;1,05628201610652;1,07713364349779
2021-03-28;1,06494514807985;1,05462445105538;1,07531540482162
2021-03-29;1,04788684947176;1,03772137446638;1,05810118758043
2021-03-30;1,02428257643597;1,0142966728102;1,03431671985686
2021-03-31;1,01924475713596;1,00933068654724;1,02920661048266
2021-04-01;0,998335899764798;0,988556150381044;1,00816312135159
2021-04-02;1,01046858339733;1,00064533278826;1,02033915263532
2021-04-03;1,0177999888279;1,00795066195444;1,02769654218288
2021-04-04;0,998344912517746;0,988603056560096;1,00813387219533
2021-04-05;0,958743553817535;0,949205799732905;0,968328327971319
2021-04-06;0,946433475557253;0,93694425240912;0,955969848692451
2021-04-07;0,944745095750302;0,935227500294098;0,954310209468252
2021-04-08;0,934653233719905;0,925135421510373;0,94421908205899
2021-04-09;0,967507396724413;0,957760359146966;0,977303098741254
2021-04-10;0,945576035060295;0,935884898751878;0,955316399277912
2021-04-11;0,936931699427325;0,927231880641154;0,946681291943069
2021-04-12;0,92469434962154;0,914998393735201;0,934440701109487
2021-04-13;0,932357644228767;0,92255004511343;0,942216383223974
2021-04-14;0,937000690681546;0,927091598056693;0,946961729871513
2021-04-15;0,924615978608956;0,914697311270224;0,934587394078778
2021-04-16;0,926613590818814;0,916605324832132;0,9366754484069
2021-04-17;0,933788453249406;0,923658331044223;0,943973059439087
2021-04-18;0,949210268692144;0,93891395121832;0,959561958032211
2021-04-19;0,940651152602398;0,930328093398661;0,951030381681973
2021-04-20;0,943476416519926;0,933068553010153;0,953941207210166
2021-04-21;0,95984179779659;0,94927486151056;0,970466413548873
2021-04-22;0,941006503236915;0,930483356418749;0,951588002482641
2021-04-23;0,9519388623378;0,941292591556586;0,962644173132759
2021-04-24;0,957608777897407;0,946868191848503;0,968409099832113
2021-04-25;0,947293600948892;0,936553285201409;0,958094303676351
2021-04-26;0,91623905909713;0,905618781758719;0,926920390067446
2021-04-27;0,913382561585223;0,902703794914382;0,92412325236419
2021-04-28;0,921924346304694;0,911101984169196;0,932809721327794
2021-04-29;0,929344861513752;0,918378629272482;0,940375278486728
2021-04-30;0,931968038163826;0,920888992922936;0,943112413968968
2021-05-01;0,930517043722635;0,919354504999907;0,941746008399981
2021-05-02;0,910617156956252;0,899486056340747;0,921815760999078
2021-05-03;0,886121956366524;0,87504511987005;0,897267497066212
2021-05-04;0,871610471285173;0,860506937798138;0,882784198284421
2021-05-05;0,85259260244809;0,841469456884468;0,863787772003947
2021-05-06;0,857808276526634;0,846482366901921;0,869208411709801
2021-05-07;0,860776196596246;0,84924505160861;0,872384023670858
2021-05-08;0,870240090944554;0,858452723077586;0,8821067210109
2021-05-09;0,852034116405673;0,840182583311697;0,863967504015912
2021-05-10;0,821952409834332;0,81012123130829;0,833868167816188
2021-05-11;0,808184856400793;0,796238308477467;0,820219127394174
2021-05-12;0,789811348118311;0,777757442581643;0,801956659917746
2021-05-13;0,787128002340963;0,774817352891415;0,799534336467638
2021-05-14;0,77938286037092;0,766830203037983;0,792036013402569
