"Bundesland";"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
"Salzburg";2020-09-13;1,1622378728482;0,982537181861025;1,3568072251875
"Salzburg";2020-09-14;1,17309100738241;0,996228913863496;1,36419134864446
"Salzburg";2020-09-15;1,21543740832063;1,03859098531225;1,4059827763369
"Salzburg";2020-09-16;1,3348045969627;1,15266729281442;1,53010637797977
"Salzburg";2020-09-17;1,45877319847865;1,27277263114466;1,65727359463314
"Salzburg";2020-09-18;1,48711571114362;1,30563862984871;1,68023003970759
"Salzburg";2020-09-19;1,49944873251438;1,3246523966451;1,68492042838108
"Salzburg";2020-09-20;1,42201878985922;1,25947192695982;1,59428781324164
"Salzburg";2020-09-21;1,34154702732837;1,19055767839119;1,50141980546107
"Salzburg";2020-09-22;1,21295746708928;1,07502994370192;1,35908899652757
"Salzburg";2020-09-23;1,21316711243637;1,07932243438199;1,35472170477807
"Salzburg";2020-09-24;1,19252939880793;1,06305282426832;1,32933872496102
"Salzburg";2020-09-25;1,20062952945319;1,07344113049657;1,33483599728011
"Salzburg";2020-09-26;1,21555978872468;1,09013022064355;1,34772081136864
"Salzburg";2020-09-27;1,1613857196903;1,04137541353499;1,28784633505618
"Salzburg";2020-09-28;1,13269492964524;1,01647505364136;1,25511487597089
"Salzburg";2020-09-29;1,15839808450161;1,04274701105071;1,28004349895857
"Salzburg";2020-09-30;1,08510198050486;0,974996598424572;1,20101272177829
"Salzburg";2020-10-01;1,07751263058004;0,969214235865444;1,19146402136631
"Salzburg";2020-10-02;1,09634138080315;0,988172852741526;1,21004699514647
"Salzburg";2020-10-03;1,07827253304384;0,972024614798219;1,18995179980927
"Salzburg";2020-10-04;1,10944039956161;1,00258344956281;1,22163043486363
"Salzburg";2020-10-05;1,17878285951822;1,06961337150038;1,29318091660804
"Salzburg";2020-10-06;1,17637260299758;1,06876996989783;1,28906209326431
"Salzburg";2020-10-07;1,18933835897836;1,08289510746956;1,30069998753433
"Salzburg";2020-10-08;1,27343478639145;1,16519491887627;1,38641322761298
"Salzburg";2020-10-09;1,42927053908041;1,31699640008526;1,54607168453808
"Salzburg";2020-10-10;1,3933894700584;1,28602360498764;1,50499842288034
"Salzburg";2020-10-11;1,34987170535336;1,24807957864348;1,45559735037903
"Salzburg";2020-10-12;1,429521586018;1,32850062190895;1,53419172616702
"Salzburg";2020-10-13;1,44270428034614;1,34504844078027;1,5437337995519
"Salzburg";2020-10-14;1,41699738976426;1,32412860873632;1,5129690647592
"Salzburg";2020-10-15;1,57188956075615;1,47797372809278;1,66865734217531
"Salzburg";2020-10-16;1,52759975712379;1,4392789391346;1,61851336607305
"Salzburg";2020-10-17;1,54322719939492;1,45878526003403;1,6300114271308
"Salzburg";2020-10-18;1,48833540180246;1,40955878560653;1,56922378625334
"Salzburg";2020-10-19;1,47534595136481;1,40070593118448;1,55189616917284
"Salzburg";2020-10-20;1,44743287199342;1,37693410386587;1,51966692860272
"Salzburg";2020-10-21;1,47597829531292;1,4079345809567;1,54560515831547
"Salzburg";2020-10-22;1,4843089301011;1,41908641567373;1,55097627044313
"Salzburg";2020-10-23;1,50939138209591;1,44657459673062;1,5735245368472
"Salzburg";2020-10-24;1,44682092056442;1,38818917118277;1,50664840964456
"Salzburg";2020-10-25;1,41382274306482;1,35848834314464;1,47024625824156
"Salzburg";2020-10-26;1,31538579721089;1,26429340193209;1,36747605844588
"Salzburg";2020-10-27;1,29439990878906;1,24559980144034;1,34412457227399
"Salzburg";2020-10-28;1,24201306119583;1,19577145807298;1,28911962404137
"Salzburg";2020-10-29;1,30824311834522;1,26211695385977;1,35518553906771
"Salzburg";2020-10-30;1,29841895396933;1,25376895781404;1,34383924366325
"Salzburg";2020-10-31;1,30693422532227;1,26345166300773;1,35114215564983
"Salzburg";2020-11-01;1,31492838485701;1,27262379303635;1,3579150214552
"Salzburg";2020-11-02;1,26196777104818;1,22180640494156;1,30276950868498
"Salzburg";2020-11-03;1,24194840915295;1,20327291836768;1,28122712732242
"Salzburg";2020-11-04;1,23646147866815;1,19890500557188;1,27458907958252
"Salzburg";2020-11-05;1,29983790407929;1,26229136312068;1,33792703022304
"Salzburg";2020-11-06;1,35986163578338;1,32248278281881;1,39775413918845
"Salzburg";2020-11-07;1,27646231343485;1,24138282417604;1,31202375912405
"Salzburg";2020-11-08;1,26387273084672;1,23004758490476;1,2981502821205
"Salzburg";2020-11-09;1,20426069538089;1,17219602921123;1,23675199469808
"Salzburg";2020-11-10;1,1461156806454;1,11562466341249;1,1770120497317
"Salzburg";2020-11-11;1,17735408400205;1,14707262086858;1,20802456523991
"Salzburg";2020-11-12;1,22947108559194;1,19908751564782;1,26022950944781
"Salzburg";2020-11-13;1,20464604272227;1,17518073502486;1,23447110798149
"Salzburg";2020-11-14;1,12383838857448;1,09599169686309;1,15202955745396
"Salzburg";2020-11-15;1,1526151904498;1,12492556389165;1,18063678931494
"Salzburg";2020-11-16;1,15071730076965;1,12349975409289;1,17825606575657
"Salzburg";2020-11-17;1,1400957302274;1,11343424953445;1,16706826776608
"Salzburg";2020-11-18;1,0754446665082;1,04995331543138;1,10123751225386
"Salzburg";2020-11-19;1,01793628875358;0,993448764657111;1,04271779997597
"Salzburg";2020-11-20;1,04869887883121;1,02402769851233;1,07365964160359
"Salzburg";2020-11-21;1,08019990711853;1,05528973846732;1,10539661945166
"Salzburg";2020-11-22;1,02400727888372;0,999909996094883;1,04838749088294
"Salzburg";2020-11-23;1,05959599848582;1,03521353148336;1,08425832867954
"Salzburg";2020-11-24;1,00422274039863;0,980614983270808;1,02810739492565
"Salzburg";2020-11-25;0,95608952161253;0,933141890090282;0,979312021284566
"Salzburg";2020-11-26;0,96609385656413;0,943020682610771;0,98944202037485
"Salzburg";2020-11-27;0,98968403584556;0,966265063127059;1,0133795195385
"Salzburg";2020-11-28;0,946522360693113;0,92356235025093;0,969760352978062
"Salzburg";2020-11-29;0,879894358034001;0,85768112117224;0,902387629996711
"Salzburg";2020-11-30;0,839803782410394;0,817935239019041;0,861956808059944
"Salzburg";2020-12-01;0,853838906942972;0,831495457194534;0,876474466328091
"Salzburg";2020-12-02;0,856604392939553;0,833861820787412;0,879648684884113
"Salzburg";2020-12-03;0,840733482710554;0,817820558753582;0,863958555615986
"Salzburg";2020-12-04;0,794960316427938;0,772288194104019;0,817955865458444
"Salzburg";2020-12-05;0,84619623616797;0,822321111918162;0,87040825202807
"Salzburg";2020-12-06;0,790281582812451;0,766737247152431;0,814176999571098
"Salzburg";2020-12-07;0,778408254358586;0,754529580161179;0,802653723819307
"Salzburg";2020-12-08;0,748403026505783;0,724422494569936;0,772768587384476
"Salzburg";2020-12-09;0,732690799380455;0,708317234465089;0,757470899520363
"Salzburg";2020-12-10;0,743221897601724;0,717929578772607;0,768945942455455
"Salzburg";2020-12-11;0,780265223018608;0,75352464926115;0,807465525529325
"Salzburg";2020-12-12;0,839987052392579;0,811393058658907;0,869069280954276
"Salzburg";2020-12-13;0,873051986885177;0,843145334945567;0,903472557580976
"Salzburg";2020-12-14;0,892307900040092;0,86145515014934;0,923695882867566
"Salzburg";2020-12-15;0,90188035408559;0,870363435096896;0,933949973661135
"Salzburg";2020-12-16;0,882756831423046;0,851164924518459;0,91491634546963
"Salzburg";2020-12-17;0,872734667656593;0,840923667727747;0,905127979856975
"Salzburg";2020-12-18;0,918600914038328;0,88551407954787;0,952286121322586
"Salzburg";2020-12-19;0,940382855343913;0,906488356123679;0,974890759751092
"Salzburg";2020-12-20;0,906486547157872;0,872889583785417;0,94070905436045
"Salzburg";2020-12-21;0,940493365734421;0,905946294049703;0,975677838591789
"Salzburg";2020-12-22;0,940775540218194;0,905926588966866;0,976272988559882
"Salzburg";2020-12-23;0,976032113083893;0,940261917560685;1,01246073311703
"Salzburg";2020-12-24;0,943378951091384;0,908023306554858;0,979400393100554
"Salzburg";2020-12-25;0,946524149568642;0,910925602537603;0,982795476292889
"Salzburg";2020-12-26;0,920011640407918;0,884721399311334;0,955982371362222
"Salzburg";2020-12-27;0,863206687641073;0,828793037029923;0,898310556854702
"Salzburg";2020-12-28;0,899896594101012;0,864374665041405;0,936123789479569
"Salzburg";2020-12-29;0,978886300884767;0,941366722648232;1,01712878675907
"Salzburg";2020-12-30;1,08257426903021;1,04275164792349;1,12313268988299
"Salzburg";2020-12-31;1,13276083305172;1,09198800817422;1,17427052005819
"Salzburg";2021-01-01;1,13192135673822;1,09146679922517;1,17310176160632
"Salzburg";2021-01-02;1,17960603184109;1,13879393202459;1,22112659192965
"Salzburg";2021-01-03;1,13228314455406;1,09292232276648;1,17233053524321
"Salzburg";2021-01-04;1,09935716076672;1,06118933403616;1,13818988881336
"Salzburg";2021-01-05;1,12320032883564;1,08513875466442;1,16190879825482
"Salzburg";2021-01-06;1,11439557285557;1,07696374963069;1,15245791004327
"Salzburg";2021-01-07;1,12009649457946;1,08303417291644;1,15777364126867
"Salzburg";2021-01-08;1,11772778242842;1,08116685888395;1,15488816101407
"Salzburg";2021-01-09;1,08194515802807;1,04642980965658;1,11804490704174
"Salzburg";2021-01-10;1,01926422515307;0,985183883922238;1,05391596535611
"Salzburg";2021-01-11;0,977830271255376;0,944694811408393;1,01152890201634
"Salzburg";2021-01-12;0,938340184508167;0,905961799940136;0,971279106137615
"Salzburg";2021-01-13;0,91380104481461;0,881774986320375;0,946390389409488
"Salzburg";2021-01-14;0,921172859929896;0,888810059187263;0,954106276150919
"Salzburg";2021-01-15;0,906239702887705;0,873872654326601;0,939187094067487
"Salzburg";2021-01-16;0,915824893578342;0,882972106358265;0,949269362221924
"Salzburg";2021-01-17;0,887548256633084;0,854888078364408;0,920812113347372
"Salzburg";2021-01-18;0,815966888813218;0,784316887330418;0,84823416125721
"Salzburg";2021-01-19;0,846105061525365;0,813376519001288;0,879470115574878
"Salzburg";2021-01-20;0,861593843111694;0,827974028452144;0,895873348492381
"Salzburg";2021-01-21;0,870679015117303;0,836282212207057;0,905759317085374
"Salzburg";2021-01-22;0,902333553422584;0,866730009576946;0,938643688811827
"Salzburg";2021-01-23;0,929073332690363;0,892422211548225;0,966451683907269
"Salzburg";2021-01-24;0,88691132441634;0,85070285710986;0,923863825306379
"Salzburg";2021-01-25;0,878836450339008;0,842394219799963;0,916039526554876
"Salzburg";2021-01-26;0,87103162393494;0,834301609372009;0,908541753971253
"Salzburg";2021-01-27;0,902704367560212;0,864789209144771;0,941421561864215
"Salzburg";2021-01-28;0,899683533358845;0,861330431136585;0,938860326529757
"Salzburg";2021-01-29;0,910622274226558;0,871559306016122;0,950529557860666
"Salzburg";2021-01-30;0,936230358582646;0,89616574716912;0,977158800756998
"Salzburg";2021-01-31;0,942433544864304;0,901848467263288;0,983899329949473
"Salzburg";2021-02-01;0,90376157138422;0,863711860227462;0,944706178778517
"Salzburg";2021-02-02;0,922525325147503;0,881707349160214;0,964253921072666
"Salzburg";2021-02-03;0,917237664211958;0,876163945256299;0,959239019040282
"Salzburg";2021-02-04;0,89172289780515;0,850853234441799;0,933537792254865
"Salzburg";2021-02-05;0,889922755445493;0,848665106050986;0,932145878193339
"Salzburg";2021-02-06;0,903450026392582;0,861386301307679;0,946502393648166
"Salzburg";2021-02-07;0,88574008261801;0,843601157311159;0,928891554591646
"Salzburg";2021-02-08;0,866802186079545;0,82461002126565;0,910032223103181
"Salzburg";2021-02-09;0,881918048365334;0,838774095129832;0,926128761386823
"Salzburg";2021-02-10;0,906226069658785;0,861864970431709;0,951684733103946
"Salzburg";2021-02-11;0,909985108602958;0,864953985556862;0,95614283891534
"Salzburg";2021-02-12;0,914402290331268;0,868738109090196;0,961219650466676
"Salzburg";2021-02-13;0,919833451778041;0,873546820176258;0,967298150445428
"Salzburg";2021-02-14;0,893255399277627;0,84720156104014;0,940510950957562
"Salzburg";2021-02-15;0,817202687280586;0,772715053366826;0,862917873586015
"Salzburg";2021-02-16;0,849942756962729;0,803888356478546;0,89726185548388
"Salzburg";2021-02-17;0,893344337661992;0,845290537562736;0,942707869365037
"Salzburg";2021-02-18;0,943312116871009;0,893122939426213;0,994853924448583
"Salzburg";2021-02-19;0,982247778106208;0,930411032860448;1,03546991285445
"Salzburg";2021-02-20;1,0146458044719;0,96158426069915;1,06911228133578
"Salzburg";2021-02-21;1,02261146610352;0,969210325059575;1,07742444196673
"Salzburg";2021-02-22;0,984238080705581;0,931890966353482;1,03799544207388
"Salzburg";2021-02-23;1,02078093916202;0,967475388897788;1,07549579698882
"Salzburg";2021-02-24;1,02530417409351;0,971915769551469;1,08009992538019
"Salzburg";2021-02-25;1,09131626779166;1,03630864226571;1,14772632612649
"Salzburg";2021-02-26;1,14465611352829;1,08858809998653;1,20211223780976
"Salzburg";2021-02-27;1,20034232462042;1,14348989118692;1,25855463707589
"Salzburg";2021-02-28;1,16126986078267;1,10623550874312;1,21762140180237
"Salzburg";2021-03-01;1,1849299755531;1,13030380859339;1,24082710990625
"Salzburg";2021-03-02;1,16746653739431;1,11423785717836;1,22191971963979
"Salzburg";2021-03-03;1,1798515814782;1,12730845432019;1,23357470595866
"Salzburg";2021-03-04;1,21603310961833;1,16365292480743;1,26955024255725
"Salzburg";2021-03-05;1,22071346178282;1,16927400039651;1,27324467301668
"Salzburg";2021-03-06;1,2007885933259;1,15087183655206;1,25175017589512
"Salzburg";2021-03-07;1,1655082658223;1,11739585611041;1,21462056559594
"Salzburg";2021-03-08;1,12265450498205;1,07637328837991;1,16989623737316
"Salzburg";2021-03-09;1,13761360892905;1,09178853540341;1,18436752786567
"Salzburg";2021-03-10;1,13769349939264;1,09254386910925;1,18374445743413
"Salzburg";2021-03-11;1,10801514077053;1,06410688416322;1,1527986503618
"Salzburg";2021-03-12;1,11995306202339;1,07639119006286;1,16436693093282
"Salzburg";2021-03-13;1,12709728524077;1,0839469010648;1,17107808843611
"Salzburg";2021-03-14;1,08089513501422;1,0391910437506;1,12340819025913
"Salzburg";2021-03-15;1,07208265620244;1,03102266221843;1,11393315062792
"Salzburg";2021-03-16;1,08298006061512;1,04209720645898;1,12463850634924
"Salzburg";2021-03-17;1,08331492623902;1,04278206431772;1,1246097915168
"Salzburg";2021-03-18;1,06861509100384;1,02871287201153;1,10926591577207
"Salzburg";2021-03-19;1,10722877439792;1,06694075129638;1,14825297757654
"Salzburg";2021-03-20;1,10106163341878;1,06126013410327;1,14158557664701
"Salzburg";2021-03-21;1,07938003358918;1,04038235881818;1,11908519108331
"Salzburg";2021-03-22;1,04748918849658;1,00945415308204;1,08621776290346
"Salzburg";2021-03-23;1,0534567557683;1,01560918512162;1,09198702235571
"Salzburg";2021-03-24;1,05986720759207;1,02214569135852;1,09826266280553
"Salzburg";2021-03-25;1,03268560399919;0,995684491623647;1,07035230825965
"Salzburg";2021-03-26;1,03962526401429;1,00269168810566;1,07721747567173
"Salzburg";2021-03-27;1,0140349400452;0,977726556682632;1,05099600618577
"Salzburg";2021-03-28;0,993335894616193;0,957520570377022;1,02979961148135
"Salzburg";2021-03-29;0,939781505556199;0,905000707367719;0,975208939099743
"Salzburg";2021-03-30;0,935421071805742;0,900644870748732;0,970846806194401
"Salzburg";2021-03-31;0,932869674816947;0,897959389099712;0,968436384496594
"Salzburg";2021-04-01;0,920481505764937;0,885569221829767;0,956059295681795
"Salzburg";2021-04-02;0,956108107095642;0,920235665525606;0,992656841636884
"Salzburg";2021-04-03;0,949456639041669;0,913452182504116;0,986147288616135
"Salzburg";2021-04-04;0,929935913865032;0,894084312439018;0,966482400143095
"Salzburg";2021-04-05;0,871164716174235;0,836243582450943;0,906790161376815
"Salzburg";2021-04-06;0,866327327889896;0,83115901487569;0,902214133584858
"Salzburg";2021-04-07;0,897641395650433;0,86136656562365;0,934653906512689
"Salzburg";2021-04-08;0,896650679112688;0,859907456606113;0,934151811548126
"Salzburg";2021-04-09;0,953573567018009;0,915186507377784;0,992738200527438
"Salzburg";2021-04-10;0,942496301695967;0,903959396699098;0,981826329416438
"Salzburg";2021-04-11;0,92469790800348;0,886240752341441;0,963960398272605
"Salzburg";2021-04-12;0,888741565400579;0,850764020189038;0,927536735466268
"Salzburg";2021-04-13;0,916196787546711;0,877260542095561;0,955966605052021
"Salzburg";2021-04-14;0,931474868909872;0,891804430526294;0,971996458818709
"Salzburg";2021-04-15;0,896242108085559;0,856969636432353;0,936382078108471
"Salzburg";2021-04-16;0,931762189826206;0,891309642038598;0,973099882518747
"Salzburg";2021-04-17;0,94515488734023;0,904018753909867;0,98719341369682
"Salzburg";2021-04-18;0,958684042094891;0,916917418095332;1,00136782511521
"Salzburg";2021-04-19;0,977936831386603;0,935479606960801;1,021323065181
"Salzburg";2021-04-20;0,958123446957251;0,915914847865644;1,00126950031672
"Salzburg";2021-04-21;0,958496573323039;0,916108850936157;1,00182943768029
"Salzburg";2021-04-22;0,954855604843014;0,91236563227507;0,998299040783886
"Salzburg";2021-04-23;0,971624011608526;0,928555881316597;1,01565473805805
"Salzburg";2021-04-24;1,00415191958784;0,960173159890026;1,04910163439537
"Salzburg";2021-04-25;0,993432166328194;0,949589653665213;1,03825020736814
"Salzburg";2021-04-26;0,989431475006615;0,945630601251688;1,03421003032185
"Salzburg";2021-04-27;0,965456310313419;0,922154748285602;1,00973741123875
"Salzburg";2021-04-28;0,997002227602019;0,952900313160882;1,0420877651916
"Salzburg";2021-04-29;0,968430203207479;0,924891390125717;1,01295633169566
"Salzburg";2021-04-30;0,977009966305539;0,933178606550805;1,02183311834266
"Salzburg";2021-05-01;0,969585607408937;0,925808108797445;1,01436018528849
"Salzburg";2021-05-02;0,890710737057184;0,848647628436851;0,933776941068002
"Salzburg";2021-05-03;0,87307493897631;0,831162026129898;0,916004322559186
"Salzburg";2021-05-04;0,867156345093868;0,824933760203876;0,910417882952597
"Salzburg";2021-05-05;0,820849258989618;0,779222816496937;0,863543601739452
"Salzburg";2021-05-06;0,837665639330403;0,794895464228325;0,881540769500209
"Salzburg";2021-05-07;0,834842886483842;0,791340837810585;0,879492515166737
"Salzburg";2021-05-08;0,832760181174496;0,788469482321872;0,87824408478493
"Salzburg";2021-05-09;0,763433900557951;0,720219250961403;0,807889827448375
"Salzburg";2021-05-10;0,731973532534469;0,688706965114126;0,776539526666722
"Salzburg";2021-05-11;0,692329641653504;0,649110679150278;0,736921782519551
"Salzburg";2021-05-12;0,705809434321564;0,660739134655976;0,752345647928113
"Salzburg";2021-05-13;0,693949673772334;0,647672940156836;0,741800586677911
"Salzburg";2021-05-14;0,707239222750005;0,658775069359268;0,757399079219791
"Salzburg";2021-05-15;0,737170703719233;0,685818467303004;0,790350551812339
"Salzburg";2021-05-16;0,715191803545559;0,662816500838865;0,769530368272712
"Salzburg";2021-05-17;0,679247768212027;0,626449643979628;0,7341515414469
"Salzburg";2021-05-18;0,6951833141955;0,639797556988816;0,752835382544066
"Salzburg";2021-05-19;0,684372169986078;0,627340378878757;0,743849686069965
"Salzburg";2021-05-20;0,702108300937999;0,64208330774577;0,764777066765259
"Salzburg";2021-05-21;0,71644289073465;0,653453943062658;0,782288588715646
"Salzburg";2021-05-22;0,747832331265691;0,681045172991386;0,817698623427665
"Salzburg";2021-05-23;0,758400228221867;0,688796430189713;0,831306105243289
"Salzburg";2021-05-24;0,743958745039823;0,672829401129898;0,81861066865567
"Salzburg";2021-05-25;0,724783005751844;0,652422792319486;0,800893740313335
"Salzburg";2021-05-26;0,7434692704811;0,667821136627557;0,823117603903307
"Salzburg";2021-05-27;0,750593114433846;0,672131068078355;0,833324066563647
"Salzburg";2021-05-28;0,776024533641704;0,693692986626874;0,862906236225954
"Salzburg";2021-05-29;0,788605633367813;0,703118959937265;0,878925679901487
"Salzburg";2021-05-30;0,831484256548357;0,741207460496941;0,926873771439135
"Salzburg";2021-05-31;0,808550783694627;0,717394746681413;0,905079647440268
"Steiermark";2020-03-12;3,19738287751213;2,29449715598754;4,24773461375355
"Steiermark";2020-03-13;3,74690004757842;2,89177835269953;4,71109682386142
"Steiermark";2020-03-14;3,46893911620049;2,77086535766142;4,24425581446664
"Steiermark";2020-03-15;3,21792807561873;2,64963202293493;3,84061532777891
"Steiermark";2020-03-16;2,98990924219938;2,52306793306572;3,49579184292677
"Steiermark";2020-03-17;2,87830538606717;2,48356878296455;3,30172790311284
"Steiermark";2020-03-18;2,64863269990687;2,32011632890758;2,99858401324616
"Steiermark";2020-03-19;2,5292651848028;2,24791922234391;2,82695935464324
"Steiermark";2020-03-20;2,32571970516072;2,08742457986962;2,57670852127446
"Steiermark";2020-03-21;2,15163118716361;1,94715721780806;2,36616718957962
"Steiermark";2020-03-22;1,89047657712403;1,71774728600105;2,07136202747412
"Steiermark";2020-03-23;1,74996294178073;1,59797189400601;1,90875989370273
"Steiermark";2020-03-24;1,73015777539801;1,59005292323591;1,87609363909388
"Steiermark";2020-03-25;1,60505598496144;1,47917931038152;1,73599949692128
"Steiermark";2020-03-26;1,61450475731724;1,49584798021336;1,73762583321628
"Steiermark";2020-03-27;1,53406815507139;1,42500783504091;1,64709260762835
"Steiermark";2020-03-28;1,43329874890818;1,33351746303971;1,53662885954441
"Steiermark";2020-03-29;1,34406372080941;1,25201784800097;1,43932809712776
"Steiermark";2020-03-30;1,27364958197124;1,18764534483644;1,36261753985664
"Steiermark";2020-03-31;1,21627461413086;1,13502253780946;1,30029567718653
"Steiermark";2020-04-01;1,15084357411013;1,07396255659057;1,23034461720033
"Steiermark";2020-04-02;1,08645953408648;1,01335968310624;1,1620690267111
"Steiermark";2020-04-03;1,05261722473684;0,981751900726643;1,12591698570999
"Steiermark";2020-04-04;1,05336027510372;0,983157184767735;1,1259499861083
"Steiermark";2020-04-05;1,00876275559837;0,940562847055409;1,07931578722335
"Steiermark";2020-04-06;0,947364807804262;0,88158122219552;1,01548185356719
"Steiermark";2020-04-07;0,940845442229738;0,875262807194342;1,00876370115718
"Steiermark";2020-04-08;0,860549851848833;0,797619018814984;0,925836140351057
"Steiermark";2020-04-09;0,831368859884308;0,768958138255552;0,896180030013938
"Steiermark";2020-04-10;0,817384439406274;0,754599432261671;0,882642606630272
"Steiermark";2020-04-11;0,802678780895951;0,739313421183136;0,868612272963315
"Steiermark";2020-04-12;0,779984370186497;0,716208764159688;0,846441166872273
"Steiermark";2020-04-13;0,754530964860479;0,690335382198535;0,821539756193534
"Steiermark";2020-04-14;0,730333313629212;0,66552040363756;0,798114595015871
"Steiermark";2020-04-15;0,733785384317333;0,666889348329484;0,803832865114754
"Steiermark";2020-04-16;0,709436431781713;0,641607740641413;0,780624242488653
"Steiermark";2020-04-17;0,677510903979042;0,609045540688842;0,749570536604862
"Steiermark";2020-04-18;0,694501776623934;0,622633757813837;0,770238384548295
"Steiermark";2020-04-19;0,674947529540885;0,601434245126648;0,752638122146543
"Steiermark";2020-04-20;0,647057305930506;0,572304901002109;0,726331477765601
"Steiermark";2020-04-21;0,620551164349043;0,544365328414455;0,701653985871614
"Steiermark";2020-04-22;0,63368240024218;0,553235562172436;0,719510407138402
"Steiermark";2020-04-23;0,633710117018102;0,549528708219642;0,723802929138499
"Steiermark";2020-04-24;0,638631438416973;0,550146774198389;0,733617687302643
"Steiermark";2020-04-25;0,664536372096922;0,569982859668934;0,766239429143535
"Steiermark";2020-04-26;0,699711417860239;0,598192935755446;0,809069558850227
"Steiermark";2020-04-27;0,721872125771525;0,614351541060987;0,837935402646742
"Steiermark";2020-04-28;0,707644825010702;0,597153900454527;0,827375952435946
"Steiermark";2020-04-29;0,688970141889038;0,576046462292081;0,811851088025669
"Steiermark";2020-04-30;0,703377334706552;0,585032875803215;0,832460801768077
"Steiermark";2020-05-01;0,734615099189156;0,609068923435159;0,871750853509389
"Steiermark";2020-05-02;0,757494619603844;0,625389496215898;0,902069539369546
"Steiermark";2020-05-03;0,747211424058405;0,611755490382715;0,896011543168989
"Steiermark";2020-05-04;0,774551238087183;0,63221382459581;0,931123692284989
"Steiermark";2020-05-05;0,719584838661293;0,578631186305981;0,87567205197342
"Steiermark";2020-05-06;0,741113828033423;0,593601795152229;0,904749208951915
"Steiermark";2020-05-07;0,754947860965215;0,601311757174426;0,925799121180343
"Steiermark";2020-05-08;0,679275524930842;0,529528596047554;0,847385699206838
"Steiermark";2020-05-09;0,78065060071393;0,614031218828121;0,966968203776187
"Steiermark";2020-05-10;0,724107818785659;0,558851127277372;0,910443834075331
"Steiermark";2020-05-11;0,738350036313498;0,566088739073053;0,933144066560288
"Steiermark";2020-05-12;0,738794894321254;0,560997937619389;0,940691124992495
"Steiermark";2020-05-13;0,681242121582102;0,5056310334093;0,882625448455964
"Steiermark";2020-05-14;0,688502702761067;0,505885889015359;0,898826416266932
"Steiermark";2020-05-15;0,744186528854507;0,546800269967081;0,971520530103936
"Steiermark";2020-05-16;0,819619141816992;0,604322453475749;1,06721304477191
"Steiermark";2020-05-17;0,837631138721379;0,613251269374061;1,09645079332421
"Steiermark";2020-05-18;0,882913953843065;0,646403981314301;1,15572554597955
"Steiermark";2020-05-19;0,820724932877301;0,588966381717884;1,09033601520569
"Steiermark";2020-05-20;0,833845267008622;0,595711283793712;1,11139658163697
"Steiermark";2020-05-21;0,761164009765369;0,530178621905696;1,03326039855775
"Steiermark";2020-05-22;0,479939571184531;0,29709015896111;0,705931183104542
"Steiermark";2020-05-23;0,521071680119663;0,322551582681151;0,766431379519891
"Steiermark";2020-05-24;0,58287091877519;0,360806285435775;0,857330343219391
"Steiermark";2020-05-25;0,627138256035049;0,383072339380412;0,930386368197775
"Steiermark";2020-05-26;0,705712869661924;0,431067754694826;1,04695516096612
"Steiermark";2020-05-27;0,744297987821397;0,448116009517992;1,1144005644814
"Steiermark";2020-05-28;0,727819390711606;0,423981616073503;1,11240761648929
"Steiermark";2020-05-29;0,742188221500212;0,424224696137965;1,14761869023463
"Steiermark";2020-05-30;0,750987205226595;0,42032183791047;1,17602699454126
"Steiermark";2020-05-31;NA;NA;NA
"Steiermark";2020-06-01;NA;NA;NA
"Steiermark";2020-06-02;NA;NA;NA
"Steiermark";2020-06-03;NA;NA;NA
"Steiermark";2020-06-04;NA;NA;NA
"Steiermark";2020-06-05;NA;NA;NA
"Steiermark";2020-06-06;NA;NA;NA
"Steiermark";2020-06-07;NA;NA;NA
"Steiermark";2020-06-08;NA;NA;NA
"Steiermark";2020-06-09;NA;NA;NA
"Steiermark";2020-06-10;NA;NA;NA
"Steiermark";2020-06-11;NA;NA;NA
"Steiermark";2020-06-12;NA;NA;NA
"Steiermark";2020-06-13;NA;NA;NA
"Steiermark";2020-06-14;NA;NA;NA
"Steiermark";2020-06-15;NA;NA;NA
"Steiermark";2020-06-16;NA;NA;NA
"Steiermark";2020-06-17;NA;NA;NA
"Steiermark";2020-06-18;NA;NA;NA
"Steiermark";2020-06-19;NA;NA;NA
"Steiermark";2020-06-20;NA;NA;NA
"Steiermark";2020-06-21;NA;NA;NA
"Steiermark";2020-06-22;NA;NA;NA
"Steiermark";2020-06-23;1,37616478803723;0,752362095452642;2,18519200619264
"Steiermark";2020-06-24;1,40400810516539;0,785812678428057;2,19864122948808
"Steiermark";2020-06-25;1,5880542998321;0,941181623703762;2,40137161731177
"Steiermark";2020-06-26;1,87443806783819;1,18823294384115;2,71453385829767
"Steiermark";2020-06-27;1,66928686797963;1,0581846812055;2,41743688420094
"Steiermark";2020-06-28;1,4737194540638;0,934211716750824;2,13421900906117
"Steiermark";2020-06-29;1,38307124935398;0,886159846556801;1,98881570753657
"Steiermark";2020-06-30;1,64143012164678;1,11527213071898;2,26765506047579
"Steiermark";2020-07-01;1,49526344406163;1,01595896483961;2,06572407253561
"Steiermark";2020-07-02;1,66491005999724;1,17818944887086;2,23446817420523
"Steiermark";2020-07-03;1,8525818674527;1,36120747417789;2,41850832841461
"Steiermark";2020-07-04;1,80154584071986;1,34548060318894;2,32314814857833
