"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2007-Q1",2245000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2007-Q2",2250000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2007-Q3",2245000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2007-Q4",2255000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2008-Q1",2268000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2008-Q2",2267000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2008-Q3",2273000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2008-Q4",2295000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2009-Q1",2267000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2009-Q2",2287000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2009-Q3",2276000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2009-Q4",2287000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2010-Q1",2279000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2010-Q2",2300000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2010-Q3",2306000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2010-Q4",2302000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2011-Q1",2317000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2011-Q2",2327000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2011-Q3",2327000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2011-Q4",2330000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2012-Q1",2340000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2012-Q2",2344000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2012-Q3",2342000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2012-Q4",2337000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2013-Q1",2329000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2013-Q2",2346000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2013-Q3",2377000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2013-Q4",2394000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2014-Q1",2417000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2014-Q2",2418000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2014-Q3",2445000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2014-Q4",2483000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2015-Q1",2502000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2015-Q2",2505000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2015-Q3",2497000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2015-Q4",2512000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2016-Q1",2553000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2016-Q2",2612000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2016-Q3",2635000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2016-Q4",2670000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2017-Q1",2692000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2017-Q2",2687000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2017-Q3",2735000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2017-Q4",2744000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2018-Q1",2756000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2018-Q2",2779000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2018-Q3",2788000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2018-Q4",2802000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2019-Q1",2791000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2019-Q2",2803000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2019-Q3",2821000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2019-Q4",2827000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2020-Q1",2860000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2020-Q2",2845000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2020-Q3",2860000,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2020-Q4",2861144,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2021-Q1",2862574.572,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2021-Q2",2864005.859286,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2021-Q3",2866297.06397343,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2021-Q4",2869163.3610374,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2022-Q1",2873467.10607896,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2022-Q2",2879788.73371233,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2022-Q3",2889867.99428032,
"NZL","LFFORECAST","DEC2020FORECAST","PER","Q","2022-Q4",2901427.46625745,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1989-Q1",841595.219164813,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1989-Q2",841456.438077457,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1989-Q3",840820.751403526,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1989-Q4",839213.305783103,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1990-Q1",835929.632368645,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1990-Q2",832079.713971324,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1990-Q3",827839.955882735,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1990-Q4",823959.81645922,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1991-Q1",821445.330701599,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1991-Q2",818940.710568895,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1991-Q3",816126.958950642,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1991-Q4",811762.987755486,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1992-Q1",805148.105731804,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1992-Q2",795323.789703471,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1992-Q3",783315.158562522,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1992-Q4",770617.809343674,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1993-Q1",756512.156953756,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1993-Q2",747262.851172236,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1993-Q3",740793.695877637,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1993-Q4",736458.651719724,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1994-Q1",735485.739376926,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1994-Q2",731274.655826126,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1994-Q3",725488.64207103,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1994-Q4",718078.014491037,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1995-Q1",707775.460163486,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1995-Q2",699783.545903375,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1995-Q3",693113.081412734,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1995-Q4",688276.240868523,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1996-Q1",685936.918311935,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1996-Q2",684013.998155916,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1996-Q3",682668.644368175,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1996-Q4",681495.940761813,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1997-Q1",684261.250458548,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1997-Q2",680660.281030834,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1997-Q3",677171.395547598,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1997-Q4",673907.07304186,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1998-Q1",672517.941404229,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1998-Q2",670063.752636255,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1998-Q3",662246.711380393,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1998-Q4",655171.594683989,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1999-Q1",650782.655536867,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1999-Q2",652355.777494126,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1999-Q3",650360.158226801,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","1999-Q4",652201.408842418,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2000-Q1",683713.330201732,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2000-Q2",678097.908852856,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2000-Q3",691679.940940158,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2000-Q4",688608.820106869,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2001-Q1",680384.445409266,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2001-Q2",672709.154556248,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2001-Q3",679916.869639762,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2001-Q4",678189.530394724,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2002-Q1",667541.810771944,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2002-Q2",655863.994341307,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2002-Q3",662068.214172544,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2002-Q4",672425.980714204,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2003-Q1",663534.970795556,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2003-Q2",672895.156749397,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2003-Q3",679172.640256389,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2003-Q4",674397.232198659,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2004-Q1",673470.57495424,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2004-Q2",671771.119342764,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2004-Q3",669416.775307546,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2004-Q4",664641.53039545,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2005-Q1",669039.910003977,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2005-Q2",670806.64005952,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2005-Q3",664735.52119611,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2005-Q4",672617.928740395,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2006-Q1",688424.758033254,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2006-Q2",696825.615072055,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2006-Q3",691444.879418314,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2006-Q4",693904.747476376,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2007-Q1",690687.346278042,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2007-Q2",694972.457946527,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2007-Q3",689276.954083017,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2007-Q4",682063.241692416,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2008-Q1",691438.895417357,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2008-Q2",684483.935600288,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2008-Q3",698292.915310919,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2008-Q4",701184.253671435,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2009-Q1",689724.269076856,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2009-Q2",680828.1413284,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2009-Q3",693303.29531154,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2009-Q4",683944.294283203,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2010-Q1",685225.490451157,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2010-Q2",683610.80788336,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2010-Q3",675390.917716874,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2010-Q4",683372.783948609,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2011-Q1",686340.549073245,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2011-Q2",688812.900585333,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2011-Q3",689947.134359114,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2011-Q4",686999.415982309,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2012-Q1",687657.404155128,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2012-Q2",683169.249287778,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2012-Q3",684551.446898998,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2012-Q4",678321.899658096,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2013-Q1",685324.850906383,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2013-Q2",685204.794404112,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2013-Q3",672461.421092098,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2013-Q4",677108.933597407,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2014-Q1",671708.458760531,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2014-Q2",673287.190179907,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2014-Q3",677074.040328412,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2014-Q4",675530.31073115,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2015-Q1",678281.565451727,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2015-Q2",678930.752417605,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2015-Q3",689610.466623517,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2015-Q4",685777.215507151,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2016-Q1",684720.025807921,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2016-Q2",695813.757730755,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2016-Q3",699777.225768811,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2016-Q4",685088.990692515,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2017-Q1",696260.548789512,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2017-Q2",696085.930331841,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2017-Q3",697496.179782573,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2017-Q4",705557.341096074,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2018-Q1",708018.060130257,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2018-Q2",697385.040972229,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2018-Q3",698963.371270462,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2018-Q4",705533.527627051,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2019-Q1",703440.991606918,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2019-Q2",699181.611915936,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2019-Q3",701487.866835593,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2019-Q4",706289.529665452,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2020-Q1",714266.658014129,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2020-Q2",688091.614297623,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2020-Q3",705046.65286763,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2020-Q4",705046.65286763,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2021-Q1",705046.65286763,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2021-Q2",705751.699520497,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2021-Q3",706457.451220017,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2021-Q4",707163.908671237,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2022-Q1",707163.908671237,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2022-Q2",707163.908671237,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2022-Q3",707163.908671237,
"EST","LFFORECAST","DEC2020FORECAST","PER","Q","2022-Q4",707163.908671237,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1970-Q2",5315103.82527759,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1970-Q3",5334625.34692818,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1970-Q4",5352779.22643072,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1971-Q1",5384387.11339515,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1971-Q2",5394293.89982186,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1971-Q3",5400469.67877637,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1971-Q4",5404645.41658172,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1972-Q1",5410695.73501472,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1972-Q2",5415813.1591776,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1972-Q3",5422616.65928034,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1972-Q4",5431330.41976581,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1973-Q1",5429941.43253031,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1973-Q2",5443060.08257096,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1973-Q3",5458232.43908971,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1973-Q4",5475153.57929615,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1974-Q1",5485758.50603519,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1974-Q2",5505195.98210934,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1974-Q3",5525068.69468085,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1974-Q4",5544672.94214017,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1975-Q1",5569273.84801458,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1975-Q2",5586293.15784342,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1975-Q3",5601311.48226688,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1975-Q4",5614003.7042109,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1976-Q1",5637535.55537582,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1976-Q2",5644904.84176326,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1976-Q3",5650800.39819621,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1976-Q4",5656724.83134774,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1977-Q1",5655547.27127794,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1977-Q2",5665808.60784032,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1977-Q3",5679234.62086715,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1977-Q4",5695955.89675811,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1978-Q1",5697664.78171341,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1978-Q2",5721118.62677807,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1978-Q3",5746761.1993838,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1978-Q4",5773224.79140814,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1979-Q1",5800589.84929929,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1979-Q2",5824947.87643512,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1979-Q3",5848156.92247211,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1979-Q4",5870982.40313776,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1980-Q1",5889092.58411768,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1980-Q2",5916851.57018851,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1980-Q3",5943584.655298,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1980-Q4",5969547.78118118,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1981-Q1",5996056.40834291,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1981-Q2",6021443.95702778,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1981-Q3",6048008.46798662,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1981-Q4",6077184.97924966,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1982-Q1",6093594.52615428,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1982-Q2",6131310.90041147,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1982-Q3",6170008.87883428,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1982-Q4",6205187.98922371,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1983-Q1",6273739.87443375,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1983-Q2",6289626.98755279,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1983-Q3",6295976.74840164,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1983-Q4",6295771.61714151,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1984-Q1",6311575.30642957,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1984-Q2",6307082.31354941,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1984-Q3",6304229.06173025,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1984-Q4",6305245.26381972,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1985-Q1",6280269.53189067,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1985-Q2",6294965.60116133,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1985-Q3",6315731.18780992,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1985-Q4",6340306.92961051,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1986-Q1",6355431.12655489,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1986-Q2",6381288.75225408,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1986-Q3",6406816.40806203,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1986-Q4",6432392.69338738,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1987-Q1",6456955.87148113,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1987-Q2",6483598.36553307,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1987-Q3",6510424.19612349,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1987-Q4",6536810.87145621,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1988-Q1",6566075.5951748,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1988-Q2",6590055.67112353,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1988-Q3",6613764.23554583,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1988-Q4",6638613.91576536,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1989-Q1",6654477.33915991,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1989-Q2",6685269.90115559,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1989-Q3",6717978.07018409,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1989-Q4",6750551.08283372,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1990-Q1",6791370.50000076,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1990-Q2",6818046.9049739,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1990-Q3",6841591.83523116,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1990-Q4",6863110.49925895,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1991-Q1",6888468.47710939,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1991-Q2",6909212.54151591,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1991-Q3",6931019.80942303,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1991-Q4",6954769.33358804,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1992-Q1",6966148.08092275,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1992-Q2",6996128.74020841,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1992-Q3",7028945.6000219,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1992-Q4",7063734.49911864,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1993-Q1",7093497.29947146,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1993-Q2",7129676.77893367,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1993-Q3",7165469.7271422,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1993-Q4",7200245.89604939,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1994-Q1",7242407.08224235,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1994-Q2",7273423.43368233,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1994-Q3",7302519.1733493,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1994-Q4",7330050.96486699,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1995-Q1",7335916.29466352,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1995-Q2",7389657.6805851,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1995-Q3",7426370.95369954,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1995-Q4",7452329.28365992,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1996-Q1",7446714.40806969,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1996-Q2",7476527.72927505,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1996-Q3",7511321.22786492,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1996-Q4",7548954.61698211,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1997-Q1",7602695.68751581,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1997-Q2",7627484.70464211,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1997-Q3",7643760.55774168,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1997-Q4",7657861.7781194,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1998-Q1",7659609.8620624,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1998-Q2",7685290.49665121,
"NLD","LFFORECAST","DEC2020FORECAST","PER","Q","1998-Q3",7717041.09389558,
