"Bundesland";"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
"Oberösterreich";2021-04-25;0,982490213735807;0,956366783975004;1,00896073637831
"Oberösterreich";2021-04-26;0,946442196844316;0,920758097619314;0,972474688212301
"Oberösterreich";2021-04-27;0,922126284585753;0,896658241186392;0,947946001823682
"Oberösterreich";2021-04-28;0,944392932754302;0,918387782114169;0,970756086865238
"Oberösterreich";2021-04-29;0,944637812490521;0,918371505855524;0,97126930416721
"Oberösterreich";2021-04-30;0,952487084530613;0,925875482852855;0,979470471733168
"Oberösterreich";2021-05-01;0,959809983238745;0,932883368865073;0,987114355046966
"Oberösterreich";2021-05-02;0,943368683616334;0,916492621330176;0,970627729465731
"Oberösterreich";2021-05-03;0,909606382477398;0,883027797858496;0,936573565376998
"Oberösterreich";2021-05-04;0,900714045661787;0,873991394490018;0,927833487387401
"Oberösterreich";2021-05-05;0,8970959980583;0,870062473815962;0,924537332451876
"Oberösterreich";2021-05-06;0,887313082505879;0,860016016069209;0,915030667369322
"Oberösterreich";2021-05-07;0,879233407054808;0,85161326427593;0,907288180773185
"Oberösterreich";2021-05-08;0,891836003010146;0,863521493460241;0,920600893204996
"Oberösterreich";2021-05-09;0,876281061310526;0,847717946749597;0,905310836206237
"Oberösterreich";2021-05-10;0,847999918200146;0,819397311906122;0,877086360771197
"Oberösterreich";2021-05-11;0,83765890696718;0,808641016891197;0,867181166377104
"Oberösterreich";2021-05-12;0,821350285534982;0,791931232566468;0,851298359460335
"Oberösterreich";2021-05-13;0,81121824142451;0,78120629668988;0,841787955805461
"Oberösterreich";2021-05-14;0,810188088318216;0,779330462591617;0,841636438286673
"Oberösterreich";2021-05-15;0,828763314802982;0,79661060334578;0,861543228065091
"Oberösterreich";2021-05-16;0,834871135116193;0,801656465655278;0,868750560145262
"Oberösterreich";2021-05-17;0,790157263679417;0,756969279991592;0,824047287266297
"Oberösterreich";2021-05-18;0,793889816850726;0,759643107906495;0,828880989463647
"Oberösterreich";2021-05-19;0,794001830653621;0,758642010989306;0,830155750227538
"Oberösterreich";2021-05-20;0,814412729581001;0,777402276955304;0,852271744251471
"Oberösterreich";2021-05-21;0,829314315098431;0,790768229585225;0,868764781695956
"Oberösterreich";2021-05-22;0,873153660420543;0,832430702686454;0,9148354304204
"Oberösterreich";2021-05-23;0,876757947755281;0,834946515817592;0,919576520569051
"Oberösterreich";2021-05-24;0,829486226770492;0,787994416810532;0,872027619329847
"Oberösterreich";2021-05-25;0,826403072096196;0,78406219166288;0,869841695340493
"Oberösterreich";2021-05-26;0,863109185876412;0,818702875317003;0,908671726739186
"Oberösterreich";2021-05-27;0,886746652354063;0,840606026619786;0,934102677498314
"Oberösterreich";2021-05-28;0,906537858696725;0,858906060134603;0,955436940543721
"Oberösterreich";2021-05-29;0,886578173405312;0,838686836104792;0,935780483350506
"Oberösterreich";2021-05-30;0,880685595746391;0,832188941670651;0,930536300563767
"Oberösterreich";2021-05-31;0,82915526152391;0,7813006313225;0,878412188890448
"Oberösterreich";2021-06-01;0,848329315500528;0,798865091904133;0,899258342972391
"Oberösterreich";2021-06-02;0,810592713264769;0,761075922672423;0,861647980691238
"Oberösterreich";2021-06-03;0,795430882665407;0,745070301387155;0,847415033567638
"Oberösterreich";2021-06-04;0,80164773542072;0,749550601552838;0,855470371443581
"Oberösterreich";2021-06-05;0,848902433982332;0,793548471341129;0,906096154667447
"Oberösterreich";2021-06-06;0,891201047097231;0,832825665593495;0,951525697843065
"Oberösterreich";2021-06-07;0,881375583867276;0,822038756711476;0,942750809454334
"Oberösterreich";2021-06-08;0,836695018688594;0,777839629150968;0,897666301518106
"Oberösterreich";2021-06-09;0,798341283921886;0,739667809378178;0,859222267620198
"Oberösterreich";2021-06-10;0,809793048989076;0,749092677669565;0,872824465938885
"Oberösterreich";2021-06-11;0,82160430610425;0,758593728709986;0,887092895567462
"Oberösterreich";2021-06-12;0,82946480056999;0,764254043587704;0,897307166768984
"Oberösterreich";2021-06-13;0,81329087566453;0,746909751694633;0,88245757151879
"Oberösterreich";2021-06-14;0,767610799237573;0,701338573613845;0,836832066305704
"Oberösterreich";2021-06-15;0,777766000679833;0,70888792277752;0,849791728554546
"Oberösterreich";2021-06-16;0,787407946558638;0,715623373772264;0,862574261117513
"Oberösterreich";2021-06-17;0,772916012223649;0,699286734819517;0,850177740987052
"Oberösterreich";2021-06-18;0,762448092077906;0,68672925613246;0,842069709026352
"Oberösterreich";2021-06-19;0,721755580201144;0,645410990487238;0,802306086952696
"Oberösterreich";2021-06-20;0,706885472745688;0,628254186918952;0,790085797190001
"Oberösterreich";2021-06-21;0,679989094195945;0,599387878031956;0,765600997020985
"Oberösterreich";2021-06-22;0,685055632664102;0,600086512414495;0,775568793801813
"Oberösterreich";2021-06-23;0,683835725735944;0,594468513076711;0,779369365853115
"Oberösterreich";2021-06-24;0,710802869576549;0,61477042626205;0,813702574218545
"Oberösterreich";2021-06-25;0,744475886367163;0,641058209592597;0,855513649065063
"Oberösterreich";2021-06-26;0,796349607354558;0,684258536292761;0,916818044954635
"Oberösterreich";2021-06-27;0,81020642264317;0,692656638376655;0,936833866381845
"Oberösterreich";2021-06-28;0,795280912824856;0,675009565290922;0,925267130533032
"Oberösterreich";2021-06-29;0,83749579195551;0,710049597501171;0,975306208148731
"Oberösterreich";2021-06-30;0,883817312817455;0,748898963072593;1,02974504758458
"Salzburg";2020-03-12;NA;NA;NA
"Salzburg";2020-03-13;NA;NA;NA
"Salzburg";2020-03-14;NA;NA;NA
"Salzburg";2020-03-15;2,74350867201672;2,05507625865113;3,52986460585445
"Salzburg";2020-03-16;2,09974296213053;1,59032481434606;2,6788542079461
"Salzburg";2020-03-17;1,77338898649613;1,36572561110209;2,2334827689072
"Salzburg";2020-03-18;1,97099466928245;1,58079536003287;2,40358720368841
"Salzburg";2020-03-19;2,44667399519658;2,0499705095275;2,87794655142848
"Salzburg";2020-03-20;2,36792706114068;2,02437348341432;2,73801120554141
"Salzburg";2020-03-21;2,09174170514345;1,81187589670334;2,39141237154786
"Salzburg";2020-03-22;2,68146768937512;2,40157307034572;2,97656717482853
"Salzburg";2020-03-23;2,2666745173564;2,04504255054807;2,49954461490898
"Salzburg";2020-03-24;2,07447128052346;1,89133088940184;2,26595367337387
"Salzburg";2020-03-25;1,79964546737784;1,64953437262976;1,95620006936923
"Salzburg";2020-03-26;1,77133577120138;1,63725500289555;1,91061821008426
"Salzburg";2020-03-27;1,54793384944725;1,43384241009283;1,66633064922164
"Salzburg";2020-03-28;1,41374786284958;1,31303887863653;1,51812507581868
"Salzburg";2020-03-29;1,3317105367992;1,23988125205623;1,42677371187363
"Salzburg";2020-03-30;1,28320418580528;1,19743026987999;1,37190297637553
"Salzburg";2020-03-31;1,20117452299446;1,12158651024153;1,28345189567789
"Salzburg";2020-04-01;1,12008547780823;1,04578392713703;1,19690077691379
"Salzburg";2020-04-02;1,06790343985428;0,997063416373611;1,14114010238898
"Salzburg";2020-04-03;1,02803094600043;0,959556211384178;1,09883212949422
"Salzburg";2020-04-04;0,859502222524101;0,797477691079039;0,923816480249438
"Salzburg";2020-04-05;0,822451880666416;0,761435754078988;0,885786174891965
"Salzburg";2020-04-06;0,756548513893007;0,696874129992829;0,818639357204896
"Salzburg";2020-04-07;0,753054192389639;0,691643927872566;0,817039059306184
"Salzburg";2020-04-08;0,654651520423373;0,595297267333573;0,716785841107958
"Salzburg";2020-04-09;0,661569640698385;0,599074269669715;0,727121097824387
"Salzburg";2020-04-10;0,641675756946717;0,576743115904632;0,710022118267504
"Salzburg";2020-04-11;0,627153980671269;0,559169039570414;0,69898275581722
"Salzburg";2020-04-12;0,600256022896382;0,529635879806751;0,675231548548766
"Salzburg";2020-04-13;0,588301675588092;0,513777176610052;0,667799679231949
"Salzburg";2020-04-14;0,553258985554412;0,476000983504768;0,636241737200224
"Salzburg";2020-04-15;0,534184422540601;0,452638972249704;0,622384010395171
"Salzburg";2020-04-16;0,553535884821567;0,463785629829384;0,651107051426419
"Salzburg";2020-04-17;0,619255905589665;0,516245747115239;0,731497513806905
"Salzburg";2020-04-18;0,68303758788186;0,566306040777188;0,810545006319952
"Salzburg";2020-04-19;0,74013757172484;0,610522227075502;0,882043792767872
"Salzburg";2020-04-20;0,635476387596267;0,509670645272898;0,774950301630488
"Salzburg";2020-04-21;0,634332078618889;0,502206680281007;0,781653937792189
"Salzburg";2020-04-22;0,579511919206415;0,446294792640438;0,729862368481948
"Salzburg";2020-04-23;0,580660449545163;0,438624663380265;0,742312793010818
"Salzburg";2020-04-24;0,612978723534349;0,456402922016412;0,792290224448309
"Salzburg";2020-04-25;0,585114011328934;0,421698713468541;0,774873862734608
"Salzburg";2020-04-26;0,677658145511684;0,488396385321056;0,897431226494786
"Salzburg";2020-04-27;0,721257434062951;0,512884542961023;0,964598021247188
"Salzburg";2020-04-28;0,705651692848139;0,488684310686943;0,961850354811745
"Salzburg";2020-04-29;0,621950124872612;0,409869051308545;0,877549145764801
"Salzburg";2020-04-30;0,620518144239735;0,3975776835373;0,892286809267322
"Salzburg";2020-05-01;0,590039327321561;0,360411349919121;0,875348524121745
"Salzburg";2020-05-02;0,54530159482985;0,311686977331228;0,843180050441299
"Salzburg";2020-05-03;0,599661088372348;0,335625759046064;0,939054117824935
"Salzburg";2020-05-04;NA;NA;NA
"Salzburg";2020-05-05;0,772829402497588;0,422513025870828;1,22716454247968
"Salzburg";2020-05-06;NA;NA;NA
"Salzburg";2020-05-07;NA;NA;NA
"Salzburg";2020-05-08;NA;NA;NA
"Salzburg";2020-05-09;NA;NA;NA
"Salzburg";2020-05-10;NA;NA;NA
"Salzburg";2020-05-11;NA;NA;NA
"Salzburg";2020-05-12;NA;NA;NA
"Salzburg";2020-05-13;NA;NA;NA
"Salzburg";2020-05-14;NA;NA;NA
"Salzburg";2020-05-15;NA;NA;NA
"Salzburg";2020-05-16;NA;NA;NA
"Salzburg";2020-05-17;NA;NA;NA
"Salzburg";2020-05-18;NA;NA;NA
"Salzburg";2020-05-19;NA;NA;NA
"Salzburg";2020-05-20;NA;NA;NA
"Salzburg";2020-05-21;NA;NA;NA
"Salzburg";2020-05-22;NA;NA;NA
"Salzburg";2020-05-23;NA;NA;NA
"Salzburg";2020-05-24;NA;NA;NA
"Salzburg";2020-05-25;NA;NA;NA
"Salzburg";2020-05-26;NA;NA;NA
"Salzburg";2020-05-27;NA;NA;NA
"Salzburg";2020-05-28;NA;NA;NA
"Salzburg";2020-05-29;NA;NA;NA
"Salzburg";2020-05-30;NA;NA;NA
"Salzburg";2020-05-31;NA;NA;NA
"Salzburg";2020-06-01;NA;NA;NA
"Salzburg";2020-06-02;NA;NA;NA
"Salzburg";2020-06-03;NA;NA;NA
"Salzburg";2020-06-04;NA;NA;NA
"Salzburg";2020-06-05;NA;NA;NA
"Salzburg";2020-06-06;NA;NA;NA
"Salzburg";2020-06-07;NA;NA;NA
"Salzburg";2020-06-08;NA;NA;NA
"Salzburg";2020-06-09;NA;NA;NA
"Salzburg";2020-06-10;NA;NA;NA
"Salzburg";2020-06-11;NA;NA;NA
"Salzburg";2020-06-12;NA;NA;NA
"Salzburg";2020-06-13;NA;NA;NA
"Salzburg";2020-06-14;NA;NA;NA
"Salzburg";2020-06-15;NA;NA;NA
"Salzburg";2020-06-16;NA;NA;NA
"Salzburg";2020-06-17;NA;NA;NA
"Salzburg";2020-06-18;NA;NA;NA
"Salzburg";2020-06-19;4,25391656517214;2,32565577078769;6,75473210332794
"Salzburg";2020-06-20;3,11050452751662;1,81198351295783;4,75413127445099
"Salzburg";2020-06-21;2,15020913086946;1,27435020408832;3,25143238408185
"Salzburg";2020-06-22;1,59367450932181;0,944512516037628;2,40987020048575
"Salzburg";2020-06-23;1,46733482554922;0,896286231733364;2,17685383746794
"Salzburg";2020-06-24;1,48792781615114;0,943218599506716;2,15479535170957
"Salzburg";2020-06-25;1,33193442142163;0,844332168517297;1,92888799369671
"Salzburg";2020-06-26;1,21152937713722;0,768005698905854;1,75451916549808
"Salzburg";2020-06-27;1,28106719701025;0,836835625286494;1,81837297713884
"Salzburg";2020-06-28;1,30031234235155;0,864048108246239;1,82431882518675
"Salzburg";2020-06-29;1,17302334531244;0,773029775988006;1,65509354122558
"Salzburg";2020-06-30;1,14997470400357;0,764149839359656;1,61339736052054
"Salzburg";2020-07-01;0,986225823458337;0,638233353113837;1,40872881620707
"Salzburg";2020-07-02;0,817032502517415;0,505755996427235;1,20175279507266
"Salzburg";2020-07-03;0,841528446678802;0,520919371947298;1,23778327032693
"Salzburg";2020-07-04;0,933027239916437;0,584723203828344;1,36140255440568
"Salzburg";2020-07-05;0,936285656887814;0,579575578548947;1,3771592949907
"Salzburg";2020-07-06;1,06306977751471;0,673895047757809;1,53952213962707
"Salzburg";2020-07-07;1,31321124411617;0,872619334793255;1,84241579200541
"Salzburg";2020-07-08;1,58616285052242;1,1048205425099;2,15317492430246
"Salzburg";2020-07-09;1,4750163020141;1,03308328413415;1,99440753874537
"Salzburg";2020-07-10;1,34020808962644;0,943630177001285;1,80526661704805
"Salzburg";2020-07-11;1,2417922391409;0,878766096138531;1,66660368268782
"Salzburg";2020-07-12;1,12106143736126;0,789330709726861;1,51007504296761
"Salzburg";2020-07-13;1,18469091783858;0,8501546564295;1,57386613085824
"Salzburg";2020-07-14;1,30613357415233;0,95969782207545;1,70513108360108
"Salzburg";2020-07-15;1,25878007263316;0,928125055978628;1,63903750592614
"Salzburg";2020-07-16;1,15109655426644;0,845782451343082;1,50273337562709
"Salzburg";2020-07-17;1,2992994627186;0,981476850905754;1,6610165439778
"Salzburg";2020-07-18;1,33460275278279;1,02086535635395;1,68973602529726
"Salzburg";2020-07-19;1,19563283714433;0,910171112519524;1,51943553547343
"Salzburg";2020-07-20;1,02216232108685;0,767879794965513;1,31225397400905
"Salzburg";2020-07-21;1,00714690487733;0,758720880862463;1,29021536480702
"Salzburg";2020-07-22;1,07357602756864;0,817255813850222;1,36432315644346
"Salzburg";2020-07-23;1,08469284401237;0,827734911468773;1,37585516094214
"Salzburg";2020-07-24;1,13897592610936;0,877150249923282;1,43447552936008
"Salzburg";2020-07-25;1,29966600844009;1,02226976127619;1,60985683549203
"Salzburg";2020-07-26;1,14972513834945;0,896267149346721;1,43426430733702
"Salzburg";2020-07-27;0,9940475801367;0,765537763674227;1,25194650390599
"Salzburg";2020-07-28;1,00050253703768;0,773788589663704;1,25590105942213
"Salzburg";2020-07-29;1,15046466250159;0,906435301963378;1,42314218751793
"Salzburg";2020-07-30;1,22276820737784;0,972503842732313;1,50125522012216
"Salzburg";2020-07-31;1,10003639107713;0,868131517189645;1,35897828536356
"Salzburg";2020-08-01;1,06868093045152;0,844747928072306;1,31854385484587
"Salzburg";2020-08-02;1,04128845177955;0,823095310397977;1,28474687822473
"Salzburg";2020-08-03;0,947216593481471;0,74113864756822;1,17819061197217
"Salzburg";2020-08-04;0,922936638328499;0,719474387634821;1,15134916523487
"Salzburg";2020-08-05;0,886597607949175;0,68569452575848;1,11291959178966
"Salzburg";2020-08-06;0,955674542979119;0,743571837915007;1,19398657685657
"Salzburg";2020-08-07;0,868933460468651;0,664665245834069;1,10015371141608
"Salzburg";2020-08-08;1,13171298376238;0,893130188770241;1,39811135583535
"Salzburg";2020-08-09;1,15383684386236;0,912060143876997;1,42360964495425
"Salzburg";2020-08-10;1,15067681509865;0,912415150775818;1,41616055512647
"Salzburg";2020-08-11;1,16153516216946;0,926485935208692;1,42275595472468
"Salzburg";2020-08-12;1,06118158822772;0,841451001809144;1,30601702176968
"Salzburg";2020-08-13;1,14554995238427;0,919970677406388;1,39549172038055
"Salzburg";2020-08-14;1,30084128982395;1,06288159862646;1,56247869101194
"Salzburg";2020-08-15;1,27909606338077;1,04926729285629;1,53134502618387
"Salzburg";2020-08-16;1,2118648253972;0,996005502697745;1,44857994149398
"Salzburg";2020-08-17;1,11330596730248;0,9132664636186;1,3328596689942
"Salzburg";2020-08-18;1,32823550022458;1,1136389017719;1,56145980776148
"Salzburg";2020-08-19;1,29829049330065;1,09214580730511;1,52199298671355
"Salzburg";2020-08-20;1,17616935201041;0,987471733232784;1,38112136616147
"Salzburg";2020-08-21;1,1179972024666;0,939870421714338;1,31135225933423
"Salzburg";2020-08-22;1,17746675746089;0,998285370788495;1,37121959235034
"Salzburg";2020-08-23;1,08597160588625;0,917517108245328;1,26841354411009
"Salzburg";2020-08-24;1,0202331488362;0,859873010391101;1,1941013957063
"Salzburg";2020-08-25;0,967258381209084;0,812615576174707;1,13517166539876
"Salzburg";2020-08-26;0,95322434044159;0,799758468842218;1,11996036892944
"Salzburg";2020-08-27;0,886173030666597;0,737642625828803;1,04812515106737
"Salzburg";2020-08-28;0,951440530693225;0,795497393086451;1,1211342597767
"Salzburg";2020-08-29;1,04319822136247;0,877557503138347;1,22294693280023
"Salzburg";2020-08-30;1,05107505991989;0,884183644398487;1,23218099336197
"Salzburg";2020-08-31;0,900940783857758;0,747576773089972;1,06840099552787
"Salzburg";2020-09-01;0,861357348287836;0,711138830780492;1,02575543943657
"Salzburg";2020-09-02;0,94228066356387;0,782507139966909;1,11667642290641
"Salzburg";2020-09-03;0,86154309767884;0,70674050187534;1,03144695323856
"Salzburg";2020-09-04;0,841823848538808;0,686406743879684;1,01286393200939
"Salzburg";2020-09-05;1,0440791291549;0,866349176559688;1,23814483813521
"Salzburg";2020-09-06;0,998710885810197;0,823079122507619;1,19107412110789
"Salzburg";2020-09-07;1,0282700923457;0,849679473457628;1,2236421511229
"Salzburg";2020-09-08;1,04290878238649;0,863243165030594;1,23930644062912
"Salzburg";2020-09-09;1,12276300534625;0,936694279862083;1,3254384381308
"Salzburg";2020-09-10;1,12626310081376;0,941666170111574;1,32713722729958
"Salzburg";2020-09-11;1,16689947951899;0,981617273390959;1,36796258864411
"Salzburg";2020-09-12;1,25042299018751;1,06190187252741;1,45412096301568
"Salzburg";2020-09-13;1,11604917399184;0,942929083256201;1,30354410788565
"Salzburg";2020-09-14;1,1207249815842;0,951236312138716;1,30390403077041
"Salzburg";2020-09-15;1,16449450667696;0,994573967850594;1,34761838103546
"Salzburg";2020-09-16;1,27528784953203;1,1003923029583;1,46289323491625
"Salzburg";2020-09-17;1,38898877894196;1,21110709174788;1,57888098835958
"Salzburg";2020-09-18;1,39929016463698;1,2278440501225;1,58177748044147
"Salzburg";2020-09-19;1,39212338876583;1,2292440281597;1,56498906885061
"Salzburg";2020-09-20;1,30788920567898;1,15786214524393;1,46692315197448
"Salzburg";2020-09-21;1,23090653537437;1,09189735441877;1,37812389390836
"Salzburg";2020-09-22;1,11802391675967;0,99044887633152;1,25321525512404
"Salzburg";2020-09-23;1,13129654010009;1,0060758313221;1,26375542628491
"Salzburg";2020-09-24;1,13014005554673;1,00724338217853;1,26000848457109
"Salzburg";2020-09-25;1,14742495012749;1,02569004725775;1,275887684143
"Salzburg";2020-09-26;1,1661225250488;1,0456227471774;1,29309892023731
"Salzburg";2020-09-27;1,11416138113026;0,998866397313523;1,23566258750201
"Salzburg";2020-09-28;1,08718266299509;0,97547540955775;1,20485811025246
"Salzburg";2020-09-29;1,119021093282;1,00730130335509;1,23653146083146
"Salzburg";2020-09-30;1,05113887370312;0,944479730702869;1,16342167128456
"Salzburg";2020-10-01;1,046767404265;0,941559143773013;1,15746736096204
"Salzburg";2020-10-02;1,07018852177449;0,964600317976152;1,18118172650274
"Salzburg";2020-10-03;1,05589313361911;0,951850376432122;1,16525451242782
"Salzburg";2020-10-04;1,08783287555196;0,983057077558818;1,19783789137715
"Salzburg";2020-10-05;1,15551292144047;1,0484985099116;1,26765268669714
"Salzburg";2020-10-06;1,14789589641944;1,04289802358188;1,25785748776997
"Salzburg";2020-10-07;1,15285941579373;1,04968095205106;1,26080540195461
"Salzburg";2020-10-08;1,22826320225975;1,12386284528262;1,33723404512035
"Salzburg";2020-10-09;1,37023572144336;1,26259897133975;1,48221249381465
"Salzburg";2020-10-10;1,31916638507164;1,21751968603382;1,42483015101755
"Salzburg";2020-10-11;1,26144614701188;1,16632208038756;1,36024606038815
"Salzburg";2020-10-12;1,32917928847536;1,23524928104568;1,42650232561496
"Salzburg";2020-10-13;1,33873022621987;1,24811233177352;1,43247866305736
"Salzburg";2020-10-14;1,31018969746414;1,22432100003549;1,39892740491163
"Salzburg";2020-10-15;1,45013438370253;1,36349306899484;1,53940674136296
"Salzburg";2020-10-16;1,40238496332114;1,32130365487064;1,4858465359989
"Salzburg";2020-10-17;1,40730738151678;1,3303026704679;1,48644808376711
"Salzburg";2020-10-18;1,35256904373239;1,28097845178143;1,42607876786667
"Salzburg";2020-10-19;1,34086852126249;1,27303192104434;1,41044120505209
"Salzburg";2020-10-20;1,31742748321283;1,25322062146931;1,38321577518067
"Salzburg";2020-10-21;1,34840584594888;1,28620850190907;1,41205114293154
"Salzburg";2020-10-22;1,35931821349736;1,29955758353462;1,42040336467006
"Salzburg";2020-10-23;1,38238842506149;1,32483093313852;1,44115263576021
"Salzburg";2020-10-24;1,32303667903677;1,26939806169482;1,37776968828287
"Salzburg";2020-10-25;1,29281163740719;1,24219300258067;1,34442697919835
"Salzburg";2020-10-26;1,20664193690656;1,15975478911553;1,25444519012368
"Salzburg";2020-10-27;1,19550473501041;1,15041622705505;1,24144780530439
"Salzburg";2020-10-28;1,15713484744047;1,11403766154865;1,20103847533166
"Salzburg";2020-10-29;1,22850881927108;1,18517270886274;1,2726121951944
"Salzburg";2020-10-30;1,2241540070297;1,18203166854519;1,26700349190674
"Salzburg";2020-10-31;1,23190741692366;1,19089720886444;1,27360215424094
"Salzburg";2020-11-01;1,23795783629209;1,19810793029767;1,27845056700828
"Salzburg";2020-11-02;1,18679784596478;1,14901365378696;1,22518474988497
"Salzburg";2020-11-03;1,16877256007707;1,13236194004265;1,20575130222631
"Salzburg";2020-11-04;1,1678829209552;1,13240087669136;1,20390467946051
"Salzburg";2020-11-05;1,23224764765812;1,19664569969357;1,26836419371845
"Salzburg";2020-11-06;1,28669460114654;1,2512848112688;1,32259157034038
"Salzburg";2020-11-07;1,20181694661982;1,16874954994805;1,23533920367167
"Salzburg";2020-11-08;1,18639631518651;1,15460885961462;1,21860940843093
"Salzburg";2020-11-09;1,13279178621841;1,10259637707847;1,16338941189455
"Salzburg";2020-11-10;1,08375389119263;1,05488979701135;1,11300214213782
"Salzburg";2020-11-11;1,12249868166995;1,09359802841878;1,15177100580534
"Salzburg";2020-11-12;1,18049399942195;1,15129508704318;1,21005347142651
"Salzburg";2020-11-13;1,15712717665947;1,1287975212404;1,18580305351598
"Salzburg";2020-11-14;1,07678498642106;1,05007841317291;1,10382225622454
"Salzburg";2020-11-15;1,1064212601025;1,07981722949697;1,13334454087466
"Salzburg";2020-11-16;1,10951290575947;1,08324685709213;1,13608921933863
"Salzburg";2020-11-17;1,10174752853785;1,075958818997;1,12783739611156
"Salzburg";2020-11-18;1,0404276299637;1,0157426741166;1,06540482590043
"Salzburg";2020-11-19;0,989453269663936;0,965643716996613;1,01354875773741
"Salzburg";2020-11-20;1,02713302479353;1,00296218590342;1,05158765652541
"Salzburg";2020-11-21;1,06546791990527;1,04089063659985;1,0903279973556
"Salzburg";2020-11-22;1,01151274486143;0,987702581796273;1,03560254809494
"Salzburg";2020-11-23;1,04673510862945;1,02264023283226;1,07110664363952
"Salzburg";2020-11-24;0,992638199626874;0,969292640790337;1,01625770087035
"Salzburg";2020-11-25;0,946629825792338;0,923898952094843;0,969633096096128
"Salzburg";2020-11-26;0,96201950532604;0,939033336700274;0,985279751181292
"Salzburg";2020-11-27;0,99216491752522;0,968676905917178;1,01593037877719
"Salzburg";2020-11-28;0,951873740670129;0,928775020298264;0,975252231392312
"Salzburg";2020-11-29;0,886168385315203;0,863787415429867;0,908831624191122
"Salzburg";2020-11-30;0,850553649510954;0,828395335191328;0,873000345438583
"Salzburg";2020-12-01;0,873903690280477;0,851026970316791;0,897079600445906
"Salzburg";2020-12-02;0,885392820847309;0,861879409745784;0,909218265881905
"Salzburg";2020-12-03;0,873231824609931;0,849423936633296;0,897364181956772
"Salzburg";2020-12-04;0,82764787223172;0,804033433727107;0,851599325783187
"Salzburg";2020-12-05;0,884670267441784;0,859699187947374;0,909993852351156
"Salzburg";2020-12-06;0,829063151009591;0,804354793460954;0,854140077602992
"Salzburg";2020-12-07;0,818489202783742;0,793374794070087;0,843989485355767
"Salzburg";2020-12-08;0,790434486334702;0,765100345109358;0,816175501320444
"Salzburg";2020-12-09;0,77897576899372;0,753058732190714;0,805325148981869
"Salzburg";2020-12-10;0,795800314513359;0,768710481233626;0,823352699481944
"Salzburg";2020-12-11;0,840254916921699;0,811449544791711;0,869555671624931
"Salzburg";2020-12-12;0,905046837987486;0,874228768026555;0,936391281204935
"Salzburg";2020-12-13;0,933852060439641;0,901847891646713;0,966406450658324
"Salzburg";2020-12-14;0,942710256219851;0,910094294588289;0,975892400751945
"Salzburg";2020-12-15;0,941488180023804;0,908566013583826;0,974988067569168
"Salzburg";2020-12-16;0,913607683577484;0,880895183535979;0,94690822647371
"Salzburg";2020-12-17;0,898948105186388;0,866158736373699;0,932338122848868
"Salzburg";2020-12-18;0,946172880307066;0,912069689493314;0,98089325310072
"Salzburg";2020-12-19;0,968136846510828;0,933218164100955;1,00368790886797
"Salzburg";2020-12-20;0,92983350087664;0,895352562630827;0,96495679611602
"Salzburg";2020-12-21;0,961312549572412;0,925975668486604;0,997301875336877
"Salzburg";2020-12-22;0,959642533791474;0,92406261617684;0,995885159696022
"Salzburg";2020-12-23;0,993939566332557;0,957487356293003;1,03106323759907
"Salzburg";2020-12-24;0,957485732032836;0,921574882849487;0,994073343225957
"Salzburg";2020-12-25;0,958181193276546;0,922117410335451;0,994927065364344
"Salzburg";2020-12-26;0,931569191252267;0,895814875813936;0,968013353207132
"Salzburg";2020-12-27;0,875573490519437;0,840644910326645;0,911203065472053
"Salzburg";2020-12-28;0,917911283901972;0,88165597266252;0,954886873909501
"Salzburg";2020-12-29;1,00402615611321;0,965513246536539;1,04328169718073
"Salzburg";2020-12-30;1,10900955772039;1,06819274175959;1,15058095308659
"Salzburg";2020-12-31;1,14598752413452;1,10471051367251;1,18801102607721
"Salzburg";2021-01-01;1,12551453550039;1,08526194003641;1,1664898485348
"Salzburg";2021-01-02;1,15700530043592;1,11694995663118;1,1977564131017
"Salzburg";2021-01-03;1,10051242072098;1,06223172377411;1,13946127763686
"Salzburg";2021-01-04;1,06417199845677;1,02720818924079;1,10178004575135
"Salzburg";2021-01-05;1,08885677044728;1,05194229152943;1,12639893732832
"Salzburg";2021-01-06;1,08335839170832;1,04695291113661;1,12037737543578
"Salzburg";2021-01-07;1,0900515851523;1,05396265818827;1,12673953969185
"Salzburg";2021-01-08;1,08824678497467;1,05263017883924;1,12444769674159
"Salzburg";2021-01-09;1,05369019989127;1,01908765284608;1,08886237324387
"Salzburg";2021-01-10;0,993977844364485;0,960728345275895;1,02778506204638
"Salzburg";2021-01-11;0,958841456709982;0,926339666538057;0,991895817394625
"Salzburg";2021-01-12;0,928220063007298;0,896180866172307;0,960814101377675
"Salzburg";2021-01-13;0,913469134658904;0,881449544514619;0,946051989597929
"Salzburg";2021-01-14;0,929891786772017;0,897217375741535;0,963142402593268
"Salzburg";2021-01-15;0,921246767315456;0,888338216995205;0,954745470064189
"Salzburg";2021-01-16;0,935078289681444;0,90153483797968;0,96922586173133
"Salzburg";2021-01-17;0,907995839979216;0,874583227448789;0,942026038667021
"Salzburg";2021-01-18;0,83578732742192;0,803362112287282;0,868845060081061
"Salzburg";2021-01-19;0,871802525727645;0,8380733362029;0,906187819133867
"Salzburg";2021-01-20;0,894915997936874;0,859995936440329;0,930521263703105
